cargo,org_politica,persona_juridica,fin_departamento,fin_municipio,campana,tipo,cont_n_contratista,cont_tot_contratista,aportes_n,aportes_tot,aportes_cand_n
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,BOYACA,CUITIVA,Regionales 2015,Candidato|Financiador,18,5151e4,1,2e5,1
NA,NA,Persona Natural,SANTANDER,BUCARAMANGA,Regionales 2015,Financiador,5,5e7,1,5e6,1
NA,NA,Persona Natural,CESAR,SAN ALBERTO,Regionales 2015,Financiador,7,110324800,1,3e6,1
NA,NA,Persona Natural,NORTE DE SANTANDER,OCAÑA,Regionales 2015,Financiador,3,26257434,1,15e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,CUCUTILLA,Regionales 2015,Candidato|Financiador,2,14229344,1,6e5,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,NORTE DE SANTANDER,ABREGO,Regionales 2015,Candidato|Financiador,2,10433400,1,2e5,1
Alcaldía,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,NORTE DE SANTANDER,ABREGO,Regionales 2015,Candidato|Financiador,2,3582e4,3,1705e4,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,LOS PATIOS,Regionales 2015,Candidato|Financiador,3,125752239,1,31e5,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,PAMPLONA,Regionales 2015,Candidato|Financiador,2,20474e3,1,23e4,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,CACOTA,Regionales 2015,Candidato|Financiador,2,6e6,1,52e4,1
Alcaldía,CENTRO DEMOCRATICO,Persona Natural,NORTE DE SANTANDER,CHITAGA,Regionales 2015,Candidato|Financiador,5,43332e3,1,7e6,1
Concejo,CENTRO DEMOCRATICO,Persona Natural,NORTE DE SANTANDER,PAMPLONA,Regionales 2015,Candidato|Financiador,4,29207400,1,2e5,1
NA,NA,Persona Natural,SUCRE,TOLUVIEJO,Regionales 2015,Financiador,3,1118548968,1,35e5,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CHITAGA,Regionales 2015,Financiador,44,3875398909,1,6e6,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,PAMPLONA,Regionales 2015,Candidato|Financiador,8,4705e4,1,276e3,1
Alcaldía,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,CHITAGA,Regionales 2015,Candidato|Financiador,5,54415e3,1,3e6,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,CHITAGA,Regionales 2015,Candidato|Financiador,2,14e6,1,92e4,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,NORTE DE SANTANDER,PAMPLONA,Regionales 2015,Candidato|Financiador,3,8543744,3,1549612,1
Alcaldía,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,RAGONVALIA,Regionales 2015,Candidato|Financiador,2,175e5,1,8e6,1
Alcaldía,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,SILOS,Regionales 2015,Candidato|Financiador,6,697e5,1,7e6,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,SILOS,Regionales 2015,Candidato|Financiador,3,194e5,1,3e5,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,2,2345e4,1,1e6,1
Alcaldía,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,ATLANTICO,SANTA LUCIA,Regionales 2015,Candidato|Financiador,2,56e6,1,1e7,1
NA,NA,Persona Natural,NORTE DE SANTANDER,TIBU,Regionales 2015,Financiador,3,3826e4,1,26e4,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,2,165e5,1,6e5,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,NORTE DE SANTANDER,TIBU,Regionales 2015,Candidato|Financiador,3,18e6,1,95e3,1
Concejo,PARTIDO POLO DEMOCRATICO ALTERNATIVO,Persona Natural,SANTANDER,BARRANCABERMEJA,Regionales 2015,Candidato|Financiador,3,3291768,1,2233170,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,NORTE DE SANTANDER,TIBU,Regionales 2015,Candidato|Financiador,2,7038e3,3,343700,1
Alcaldía,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,NORTE DE SANTANDER,SALAZAR,Regionales 2015,Candidato|Financiador,3,48e6,1,8e6,1
Alcaldía,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,LABATECA,Regionales 2015,Candidato|Financiador,23,319704912,1,21510700,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,LA PLAYA,Regionales 2015,Candidato|Financiador,2,1e7,1,85e4,1
Concejo,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,Persona Natural,NORTE DE SANTANDER,VILLA DEL ROSARIO,Regionales 2015,Candidato|Financiador,7,559e5,1,705e4,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,VILLA DEL ROSARIO,Regionales 2015,Candidato|Financiador,2,3892e3,1,12e5,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,20,396794514,7,35e4,7
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,NORTE DE SANTANDER,LOS PATIOS,Regionales 2015,Candidato|Financiador,3,165e5,1,22e5,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,PUERTO SANTANDER,Regionales 2015,Candidato|Financiador,3,10000452,1,3e5,1
NA,NA,Persona Natural,ANTIOQUIA,NECHI,Regionales 2015,Financiador,2,108e5,1,5e5,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,VILLA DEL ROSARIO,Regionales 2015,Candidato|Financiador,7,478e5,1,4424e3,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,3,76e6,1,7e6,1
NA,NA,Persona Natural,HUILA,NEIVA,Regionales 2015,Financiador,5,496e5,1,2e6,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,ARAUCA,FORTUL,Regionales 2015,Candidato|Financiador,8,296165476,1,3e6,1
Concejo,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,Persona Natural,SANTANDER,GIRON,Regionales 2015,Candidato|Financiador,2,24e6,1,2983500,1
Asamblea,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,4,101e5,1,55e5,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,4,32e6,1,21742581,1
NA,NA,Persona Natural,SANTANDER,BUCARAMANGA,Regionales 2015,Financiador,9,483898768,1,5e6,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,LOS PATIOS,Regionales 2015,Candidato|Financiador,17,3745e4,1,35e4,1
NA,NA,Persona Natural,SANTANDER,OIBA,Regionales 2015,Financiador,3,276e5,1,1e6,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,9,177672805,1,15e6,1
Alcaldía,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,HERRAN,Regionales 2015,Candidato|Financiador,7,47108333,1,16495500,1
Alcaldía,SURATA SOMOS TODOS,Persona Natural,SANTANDER,SURATA,Regionales 2015,Candidato|Financiador,8,110102454,3,175e5,1
Asamblea,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,LOS PATIOS,Regionales 2015,Candidato|Financiador,3,65049976,1,363e4,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,2,1855e4,3,2135e3,1
Alcaldía,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,NORTE DE SANTANDER,CHINACOTA,Regionales 2015,Candidato|Financiador,4,3879e4,1,238e5,1
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,NORTE DE SANTANDER,LABATECA,Regionales 2015,Candidato|Financiador,3,12523724,1,395e3,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,ARBOLEDAS,Regionales 2015,Candidato|Financiador,18,120976619,1,2e5,1
Concejo,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,Persona Natural,NORTE DE SANTANDER,VILLA DEL ROSARIO,Regionales 2015,Candidato|Financiador,4,344e5,1,307e4,1
NA,NA,Persona Natural,NORTE DE SANTANDER,LOS PATIOS,Regionales 2015,Financiador,4,384e5,3,5e7,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,NORTE DE SANTANDER,CACOTA,Regionales 2015,Candidato|Financiador,3,3454e4,1,15e4,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,SARDINATA,Regionales 2015,Candidato|Financiador,6,65039513,3,282e5,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,BOYACA,BOAVITA,Regionales 2015,Candidato|Financiador,3,12337787,1,3e5,1
NA,NA,Persona Natural,NORTE DE SANTANDER,LA ESPERANZA,Regionales 2015,Financiador,2,39836865,22,595e4,22
Concejo,PARTIDO CONSERVADOR COLOMBIANO,Persona Natural,NORTE DE SANTANDER,SALAZAR,Regionales 2015,Candidato|Financiador,4,1792e4,1,2e5,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,7,143025707,1,1e6,1
Alcaldía,PARTIDO LIBERAL COLOMBIANO,Persona Natural,NORTE DE SANTANDER,SILOS,Regionales 2015,Candidato|Financiador,7,1137e5,1,5e6,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,SALAZAR,Regionales 2015,Candidato|Financiador,4,212e5,1,33e5,1
Asamblea,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015|Congreso 2018,Candidato|Financiador,2,19167e3,2,37e5,2
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,6,20185e4,1,5e5,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,2,26512200,1,1e7,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,5,2645e4,1,6175e3,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,VILLA DEL ROSARIO,Regionales 2015,Candidato|Financiador,4,34346567,1,12e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,BOCHALEMA,Regionales 2015,Candidato|Financiador,5,36449566,1,742e3,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,2,7593333,1,5e6,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,4,27332698,1,15e5,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,4,545e5,1,6e6,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,4,28186666,1,76e5,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,8,474440629,1,1e7,1
NA,NA,Persona Natural,ARAUCA,ARAUCA,Regionales 2015,Financiador,5,47054453,7,28e5,7
NA,NA,Persona Natural,BOGOTA D.C.,BOGOTA D.C.,Regionales 2015,Financiador,4,664e5,1,2e7,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,BOLIVAR,SAN PABLO,Regionales 2015,Candidato|Financiador,3,33498e3,1,19e5,1
NA,NA,Persona Natural,NORTE DE SANTANDER,PAMPLONA,Regionales 2015,Financiador,20,176146602,1,39e5,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,12,23455e4,1,5e6,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,5,5015e4,1,5864e3,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,VILLA DEL ROSARIO,Regionales 2015,Candidato|Financiador,3,156e5,1,25e5,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,2,174e5,1,8370367,1
NA,NA,Persona Natural,NORTE DE SANTANDER,OCAÑA,Regionales 2015,Financiador,3,87158080,1,15e5,1
Cámara de Representantes,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,OCAÑA,Congreso 2018,Candidato|Financiador,7,97834e3,8,45499500,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NORTE DE SANTANDER,LA PLAYA,Regionales 2015,Candidato|Financiador,2,27e6,1,3e5,1
Concejo,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,OCAÑA,Regionales 2015,Candidato|Financiador,2,208e4,1,7e4,1
NA,NA,Persona Natural,NORTE DE SANTANDER,OCAÑA,Regionales 2015,Financiador,42,562952725,1,4e6,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,OCAÑA,Regionales 2015,Candidato|Financiador,5,3072e4,1,115e4,1
NA,NA,Persona Natural,NORTE DE SANTANDER,EL CARMEN,Regionales 2015,Financiador,3,73296e3,1,5e6,1
Concejo,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,OCAÑA,Regionales 2015,Candidato|Financiador,7,24363200,1,12e5,1
Alcaldía,PARTIDO ALIANZA VERDE,Persona Natural,BOYACA,FIRAVITOBA,Regionales 2015,Candidato|Financiador,2,66227732,3,8015717,1
NA,NA,Persona Natural,NORTE DE SANTANDER,OCAÑA,Regionales 2015,Financiador,6,199373758,1,3e7,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Congreso 2018,Financiador,5,36209e3,2,1355e4,2
Alcaldía,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,Persona Natural,NORTE DE SANTANDER,EL TARRA,Regionales 2015,Candidato|Financiador,4,486e5,1,2e7,1
Alcaldía,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,CESAR,PELAYA,Regionales 2015,Candidato|Financiador,7,433563052,1,18500800,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,SANTANDER,EL PLAYON,Regionales 2015,Candidato|Financiador,3,27997e3,1,109e4,1
Alcaldía,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,ABREGO,Regionales 2015,Candidato|Financiador,3,298744153,5,4248e4,1
Concejo,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,Persona Natural,ANTIOQUIA,YONDO CASABE,Regionales 2015,Candidato|Financiador,2,6435e4,1,1441150,1
Concejo,PARTIDO ALIANZA VERDE,Persona Natural,NORTE DE SANTANDER,VILLA CARO,Regionales 2015,Candidato|Financiador,2,10489e3,1,15e4,1
Alcaldía,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,NORTE DE SANTANDER,TOLEDO,Regionales 2015,Candidato|Financiador,3,4979e4,1,4e7,1
Alcaldía,PARTIDO CAMBIO RADICAL,Persona Natural,NORTE DE SANTANDER,TOLEDO,Regionales 2015,Candidato|Financiador,4,66053333,1,45063600,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,SANTANDER,PIEDECUESTA,Regionales 2015,Candidato|Financiador,4,26866666,1,4896e3,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,NORTE DE SANTANDER,LOS PATIOS,Regionales 2015,Candidato|Financiador,2,3126667,1,21e4,1
NA,NA,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,10,160501385,1,1e7,1
NA,NA,Persona Natural,NORTE DE SANTANDER,SANTIAGO,Regionales 2015,Financiador,9,99687898,1,19e6,1
Concejo,PARTIDO OPCION CIUDADANA,Persona Natural,NA,NA,Regionales 2015,Candidato,2,125e5,NA,NA,NA
Concejo,CENTRO DEMOCRATICO,Persona Natural,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Candidato|Financiador,5,531e5,1,1e6,1
NA,NA,Persona Natural,CORDOBA,MONTERIA,Regionales 2015,Financiador,6,112898400,1,54e4,1
NA,NA,Persona Natural,BOLIVAR,CARTAGENA,Regionales 2015,Financiador,15,18861e4,1,3e6,1
NA,NA,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Financiador,9,2120621420,1,1e7,1
Asamblea,PARTIDO LIBERAL COLOMBIANO,Persona Natural,RISARALDA,PEREIRA,Regionales 2015,Candidato|Financiador,7,66037552,1,15e5,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Candidato|Financiador,5,68488837,1,14934e3,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Candidato|Financiador,4,92e5,1,10491900,1
Concejo,PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Candidato|Financiador,11,80051332,1,1e6,1
Concejo,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Candidato|Financiador,4,18929600,1,5964e3,1
Concejo,NUEVA CIUDADANIA,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Candidato|Financiador,7,53189120,1,4693500,1
Alcaldía,PARTIDO DE LA U PARTIDO SOCIAL DE LA UNIDAD NACIONAL CAMBIO RADICAL,Persona Natural,QUINDIO,SALENTO,Regionales 2015,Candidato|Financiador,9,115303475,1,825e4,1
Asamblea,PARTIDO LIBERAL COLOMBIANO,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Candidato|Financiador,7,81775700,1,61136072,1
Gobernación,PARTIDO ALIANZA VERDE,Persona Natural,QUINDIO,ARMENIA,Regionales 2015,Candidato|Financiador,9,321595440,1,3e7,1
NA,NA,Persona Natural,CALDAS,MANIZALES,Regionales 2015,Financiador,4,266e5,1,28e4,1
NA,NA,Persona Jurídica,BOYACA,SOGAMOSO,Regionales 2015,Financiador,10,7294786510,11,225e6,11
NA,NA,Persona Jurídica,ATLANTICO,BARRANQUILLA,Regionales 2015,Financiador,3,94841e3,1,1e7,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,215,3651665094,1,1038200,1
NA,NA,Persona Jurídica,ATLANTICO,BARRANQUILLA,Regionales 2015,Financiador,9,59977500,1,34173600,1
NA,NA,Persona Jurídica,ATLANTICO,BARRANQUILLA,Regionales 2015,Financiador,10,5980385204,1,8e7,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,3,722737e3,3,6e7,3
NA,NA,Persona Jurídica,LA GUAJIRA,RIOHACHA,Regionales 2015,Financiador,4,9371788473,1,151e5,1
NA,NA,Persona Jurídica,SANTANDER,BUCARAMANGA,Congreso 2018,Financiador,3,84123060,17,127211040,1
NA,NA,Persona Jurídica,SANTANDER,BUCARAMANGA,Regionales 2015,Financiador,4,199133056,1,5e6,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Congreso 2018,Financiador,91,1238045285587,99,16890808233.27,74
NA,NA,Persona Jurídica,VALLE,CALI,Congreso 2018,Financiador,3,193595995,7,157e6,7
NA,NA,Persona Jurídica,VALLE,CALI,Regionales 2015,Financiador,2,122e7,1,1e7,1
NA,NA,Persona Jurídica,CUNDINAMARCA,MADRID,Regionales 2015,Financiador,24,8932805,1,2e6,1
NA,NA,Persona Jurídica,VALLE,CALI,Regionales 2015,Financiador,111,4037840791,1,36822500,1
NA,NA,Persona Jurídica,VALLE,CALI,Congreso 2018,Financiador,39,6971992079,2,15e6,1
NA,NA,Persona Jurídica,VALLE,CALI,Congreso 2018,Financiador,23,398921152,6,873e5,6
NA,NA,Persona Jurídica,VALLE,CALI,Regionales 2015,Financiador,2,77081352,4,3e7,2
NA,NA,Persona Jurídica,VALLE,CALI,Regionales 2015,Financiador,13,11853852e3,3,12e7,1
NA,NA,Persona Jurídica,VALLE,CALI,Congreso 2018,Financiador,19,2378947333,2,23e6,2
NA,NA,Persona Jurídica,BOLIVAR,CARTAGENA,Regionales 2015,Financiador,3,128909158,1,26e6,1
NA,NA,Persona Jurídica,BOLIVAR,CARTAGENA,Congreso 2018,Financiador,55,954283736,5,71809105,2
NA,NA,Persona Jurídica,BOLIVAR,CARTAGENA,Regionales 2015,Financiador,15,693235697,2,28313581,1
NA,NA,Persona Jurídica,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,7,233523394,1,2e7,1
NA,NA,Persona Jurídica,NORTE DE SANTANDER,CUCUTA,Regionales 2015,Financiador,60,1283667591,1,28833084,1
NA,NA,Persona Jurídica,CUNDINAMARCA,CAJICA,Regionales 2015,Financiador,3,365118777,2,8e6,2
NA,NA,Persona Jurídica,TOLIMA,IBAGUE,Regionales 2015,Financiador,3,11008662,2,9e6,2
NA,NA,Persona Jurídica,BOGOTA D.C.,BOGOTA D.C.,Congreso 2018,Financiador,177,2210336335,2,14525e3,2
NA,NA,Persona Jurídica,CALDAS,MANIZALES,Regionales 2015,Financiador,3,60375927,1,1e7,1
NA,NA,Persona Jurídica,ANTIOQUIA,GUARNE,Regionales 2015,Financiador,66,1815108507,1,5e6,1
NA,NA,Persona Natural,VALLE,CALI,Congreso 2018,Financiador,296,6677138173,8,100201900,8
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Congreso 2018,Financiador,2,4e6,29,543e6,28
NA,NA,Persona Jurídica,ANTIOQUIA,RIONEGRO,Regionales 2015,Financiador,357,110057126929,7,135e6,6
NA,NA,Persona Jurídica,ANTIOQUIA,BELLO,Regionales 2015,Financiador,6,2401e5,2,28111705,2
NA,NA,Persona Jurídica,VALLE,BUENAVENTURA,Regionales 2015,Financiador,193,5023315389,5,15880650,3
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Congreso 2018,Financiador,3,136208990,8,8e7,5
NA,NA,Persona Jurídica,ANTIOQUIA,ITAGUI,Regionales 2015,Financiador,5,32514090,1,32e6,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,49,112482773,1,4429592,1
NA,NA,Persona Jurídica,BOGOTA D.C.,BOGOTA D.C.,Congreso 2018,Financiador,836,14578996345,99,2309631287,97
NA,NA,Persona Jurídica,RISARALDA,PEREIRA,Regionales 2015,Financiador,7,2215023389,4,229720500,4
NA,NA,Persona Jurídica,VALLE,CALI,Congreso 2018,Financiador,206,3308998059596,101,11491032990.21,78
NA,NA,Persona Jurídica,ANTIOQUIA,CALDAS,Regionales 2015,Financiador,2,25962424,2,27e5,2
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,4,18096832784,1,3e7,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,10,803439800,1,2e6,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,4,7814147891,2,15e6,2
NA,NA,Persona Jurídica,ANTIOQUIA,RIONEGRO,Regionales 2015,Financiador,4,129e5,1,1e7,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,7,5810994466,6,15e7,6
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,4,41197103,1,6577200,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,3,4959e5,2,5475e4,2
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,17,235643980,1,36828306,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,98,502484683,2,20692370,2
NA,NA,Persona Jurídica,ANTIOQUIA,ITAGUI,Regionales 2015,Financiador,3,243409933,1,2e7,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,102,47536426182,2,22058560,1
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,50,1337543077,6,16756897,2
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,2,46e6,2,16e6,2
NA,NA,Persona Jurídica,ANTIOQUIA,BELLO,Congreso 2018,Financiador,3,1014541600,16,633791312,13
NA,NA,Persona Jurídica,ANTIOQUIA,MEDELLIN,Regionales 2015,Financiador,3,172310500,1,99296e3,1
NA,NA,Persona Jurídica,ANTIOQUIA,RIONEGRO,Regionales 2015,Financiador,12,22213336603,5,45e6,5
NA,NA,Persona Jurídica,HUILA,NEIVA,Regionales 2015,Financiador,34,491498108,2,15e6,2
NA,NA,Persona Jurídica,NARIÑO,PASTO,Regionales 2015,Financiador,70,2388623466,1,26e6,1
NA,NA,Persona Jurídica,VALLE,CALI,Regionales 2015,Financiador,3,6130954,1,1e7,1
NA,NA,Persona Jurídica,RISARALDA,PEREIRA,Regionales 2015,Financiador,3,2387140,1,12e6,1
NA,NA,Persona Jurídica,RISARALDA,PEREIRA,Regionales 2015,Financiador,25,127413795,1,2e6,1
NA,NA,Persona Jurídica,RISARALDA,PEREIRA,Regionales 2015,Financiador,10,2910503588,1,11e6,1
NA,NA,Persona Jurídica,RISARALDA,PEREIRA,Congreso 2018,Financiador,40,4907354146,5,56e6,3
NA,NA,Persona Jurídica,VALLE,ROLDANILLO,Regionales 2015,Financiador,2,165e5,1,137540,1
NA,NA,Persona Jurídica,VALLE,TULUA,Regionales 2015,Financiador,18,47909e3,9,108e5,1
NA,NA,Persona Natural,META,VILLAVICENCIO,Regionales 2015,Financiador,10,4800070055,1,43e6,1
Concejo,PARTIDO LIBERAL COLOMBIANO,Persona Natural,SUCRE,PALMITO,Regionales 2015,Candidato|Financiador,8,77059973,1,2e5,1
NA,NA,Persona Jurídica,BOGOTA D.C.,BOGOTA D.C.,Regionales 2015,Financiador,128,22941272175,1,111310,1
NA,NA,Persona Jurídica,BOGOTA D.C.,BOGOTA D.C.,Regionales 2015,Financiador,339,629276003843,1,1622e3,1
